"Utilization Type",State,NDC,"Labeler Code","Product Code","Package Size",Year,Quarter,"Suppression Used","Product Name","Units Reimbursed","Number of Prescriptions","Total Amount Reimbursed","Medicaid Amount Reimbursed","Non-medicaid Amount Reimbursed"
FFSU,AK,47781019601,47781,0196,01,2016,3,false,OXYCODONE-,738.000,16.000000000,268.67,268.67,0.00
FFSU,AK,47781019605,47781,0196,05,2016,3,false,OXYCODONE-,4108.000,95.000000000,1957.97,1950.77,7.20
FFSU,AK,47781022901,47781,0229,01,2016,3,false,OXYCODONE-,5577.000,82.000000000,3656.30,3656.30,0.00
FFSU,AK,47781022905,47781,0229,05,2016,3,false,OXYCODONE-,1101.000,17.000000000,761.90,697.70,64.20
FFSU,AK,47781023001,47781,0230,01,2016,3,false,OXYCODONE-,1690.000,26.000000000,1173.90,1173.90,0.00
FFSU,AK,47781023005,47781,0230,05,2016,3,false,OXYCODONE-,4387.000,67.000000000,3605.55,3605.55,0.00
FFSU,AK,47781026505,47781,0265,05,2016,3,false,"OXYCODONE ",2160.000,23.000000000,1081.68,1081.68,0.00
FFSU,AK,53746020301,53746,0203,01,2016,3,false,OXYCODONE-,20315.000,569.000000000,5744.29,5723.56,20.73
FFSU,AK,53746020305,53746,0203,05,2016,3,false,OXYCODONE-,6922.000,185.000000000,3108.37,3108.37,0.00
FFSU,AK,53746020401,53746,0204,01,2016,3,false,OXYCODONE-,41587.000,657.000000000,30321.37,30185.40,135.97
FFSU,AK,57664022388,57664,0223,88,2016,3,false,"OXYCODONE ",1083.000,20.000000000,337.46,337.46,0.00
FFSU,AK,57664022488,57664,0224,88,2016,3,false,"OXYCODONE ",4740.000,51.000000000,2331.25,2331.25,0.00
FFSU,AK,57664037088,57664,0370,88,2016,3,false,"OXYCODONE ",1640.000,20.000000000,536.86,536.86,0.00
FFSU,AK,63304068301,63304,0683,01,2016,3,false,"OXYCODONE ",4299.000,55.000000000,27451.93,27451.93,0.00
FFSU,AK,63304068401,63304,0684,01,2016,3,false,"OXYCODONE ",1188.000,15.000000000,13142.20,13142.20,0.00
FFSU,AK,64950035450,64950,0354,50,2016,3,false,"OXYCODONE ",3205.000,11.000000000,711.23,711.23,0.00
FFSU,AK,65162005110,65162,0051,10,2016,3,false,"OXYCODONE ",1980.000,24.000000000,1034.51,1034.51,0.00
FFSU,AK,65162020710,65162,0207,10,2016,3,false,OXYCODONE-,5239.000,92.000000000,3171.37,3089.73,81.64
FFSU,AK,66689040316,66689,0403,16,2016,3,false,"OXYCODONE ",11983.000,37.000000000,2870.01,2864.18,5.83
FFSU,AK,68308084101,68308,0841,01,2016,3,false,OXYCODONE-,1703.000,35.000000000,745.08,745.08,0.00
FFSU,AK,68308084501,68308,0845,01,2016,3,false,"OXYCODONE ",1040.000,11.000000000,848.25,848.25,0.00
FFSU,AK,68382079401,68382,0794,01,2016,3,false,"OXYCODONE ",14391.000,185.000000000,4952.28,4952.28,0.00
FFSU,AK,68382079601,68382,0796,01,2016,3,false,"OXYCODONE ",3422.000,37.000000000,1615.75,1615.75,0.00
FFSU,AK,00054055125,00054,0551,25,2016,2,false,OXYCODONE-,12153.000,401.000000000,5724.91,5716.80,8.11
FFSU,AK,00093573101,00093,5731,01,2016,2,false,"OXYCODONE ",1002.000,17.000000000,2401.11,2401.11,0.00
FFSU,AK,00093573201,00093,5732,01,2016,2,false,"OXYCODONE ",1880.000,28.000000000,8506.67,8506.67,0.00
FFSU,AK,00228287811,00228,2878,11,2016,2,false,"OXYCODONE ",8079.000,94.000000000,2735.19,2735.19,0.00
FFSU,AK,00228287911,00228,2879,11,2016,2,false,"OXYCODONE ",5211.000,62.000000000,2591.04,2591.04,0.00
FFSU,AK,00228298150,00228,2981,50,2016,2,false,OXYCODONE-,19125.000,613.000000000,8956.33,8906.77,49.56
FFSU,AK,00228298211,00228,2982,11,2016,2,false,OXYCODONE-,4540.000,94.000000000,3405.13,3405.13,0.00
FFSU,AK,00228298311,00228,2983,11,2016,2,false,OXYCODONE-,15996.000,272.000000000,12639.96,12568.24,71.72
FFSU,AK,00378710401,00378,7104,01,2016,2,false,OXYCODONE-,209.000,13.000000000,265.43,265.43,0.00
FFSU,AK,00406051201,00406,0512,01,2016,2,false,OXYCODONE-,22488.000,692.000000000,11904.23,11904.23,0.00
FFSU,AK,00406051205,00406,0512,05,2016,2,false,OXYCODONE-,4149.000,75.000000000,1884.77,1884.77,0.00
FFSU,AK,00406051262,00406,0512,62,2016,2,false,OXYCODONE-,47.000,18.000000000,189.89,174.19,15.70
FFSU,AK,00406052201,00406,0522,01,2016,2,false,OXYCODONE-,2059.000,37.000000000,1486.76,1481.18,5.58
FFSU,AK,00406055201,00406,0552,01,2016,2,false,"OXYCODONE ",4890.000,81.000000000,1488.94,1488.94,0.00
FFSU,AK,00406851501,00406,8515,01,2016,2,false,"OXYCODONE ",3857.000,44.000000000,1372.72,1372.72,0.00
FFSU,AK,00406853001,00406,8530,01,2016,2,false,"OXYCODONE ",1530.000,18.000000000,781.07,781.07,0.00
FFSU,AK,00591269301,00591,2693,01,2016,2,false,"OXYCODONE ",1586.000,20.000000000,10224.62,10224.62,0.00
FFSU,AK,00591270801,00591,2708,01,2016,2,false,"OXYCODONE ",888.000,11.000000000,10378.92,10378.92,0.00
FFSU,AK,00603499021,00603,4990,21,2016,2,false,"OXYCODONE ",3476.000,63.000000000,1153.42,1153.42,0.00
FFSU,AK,00603499121,00603,4991,21,2016,2,false,"OXYCODONE ",2922.000,19.000000000,772.98,772.98,0.00
FFSU,AK,00904644461,00904,6444,61,2016,2,false,"OXYCODONE ",1011.000,13.000000000,316.23,316.23,0.00
FFSU,AK,10702000801,10702,0008,01,2016,2,false,"OXYCODONE ",3045.000,36.000000000,776.53,776.53,0.00
FFSU,AK,10702000901,10702,0009,01,2016,2,false,"OXYCODONE ",2010.000,25.000000000,837.33,837.33,0.00
FFSU,AK,10702001801,10702,0018,01,2016,2,false,"OXYCODONE ",1705.000,49.000000000,362.99,362.99,0.00
FFSU,AK,10702005601,10702,0056,01,2016,2,false,"OXYCODONE ",8082.000,101.000000000,2567.30,2567.30,0.00
